0.5913840774183021,0.817733588231953,-0.3679193308297865,0.4853410093008806,0.30187248412276535,0.9054239540041124,-0.00976297465587398,0.4798187625507535
0.6405979701926132,0.9091075431380878,-0.9186893373410766,0.17966239617231233,-0.07849541254965124,0.7513825655152152,0.2774612196856543,0.5754452658055811
0.6517097556769733,1.0880046303827264,-0.6529411108990784,0.06882867081141479,0.43176826982644234,0.5839957809255191,-0.36239991164594404,0.5493461268951865
0.43389071778063026,1.042595199508762,-0.5168633079965652,0.10077281980446004,-0.06869326079475942,1.1937993004850007,0.4390685682468914,1.1879079235632193
[156],[157],[158],[157]
0.81786257910336,1.3097864005008875,-0.28877991670418607,0.7776141441581019,0.5528308389820268,0.42084130948036264,-0.8915456906819551,0.6202826747890128
0.8070218702937775,1.3158566637146951,-0.28824861893356546,0.7695099377961564,0.5671449796931478,0.41599037012714446,-0.8897062768642727,0.6065933794501361
0.8176116720142147,1.3230346732057405,-0.289658402785868,0.7681882776184564,0.5607601704970021,0.42567138765693374,-0.9022458854411796,0.6133261638872578
0.8223864695304137,1.3224216483882463,-0.28810577935519155,0.7730809533312037,0.5571907242487857,0.40618074898896167,-0.8995959777906637,0.6153924641873905
[155],[157],[155],[157]
0.8079131878354895,1.3266559063477035,-0.2740313268934546,0.7911754594662257,0.5561358525932683,0.3969841969083496,-0.8393563465852055,0.6539880731845256
0.8086274575629511,1.3176196964441043,-0.2866609074131143,0.8079094793254524,0.5407289342791294,0.3958473292977745,-0.8477819476334558,0.6635879317215084
0.8045586005412484,1.32923176601239,-0.2930538384457387,0.8084072958728898,0.5579288168945796,0.40171572356396285,-0.8450688493686134,0.6506193010396176
0.7967468183251639,1.328722683675166,-0.27858369417520024,0.7919996745851131,0.558276679395253,0.3865764506312915,-0.8580674972267908,0.6521699265873545
[155],[155],[154],[154]
0.8032882301203598,1.3110945763312902,-0.2826072645213707,0.7923037298801959,0.5677449934792101,0.37204073268165466,-0.8327773533042021,0.6226181313256575
0.8077409466353813,1.306034228778481,-0.26867853304192907,0.8032560387697034,0.5603926456680872,0.3772664120645162,-0.8417955865555267,0.6117653730077562
0.802106631998397,1.3216436982530375,-0.27044268641905755,0.8009594917738952,0.5690279015709286,0.37255354032614235,-0.8348355270200041,0.6150288063283886
0.815756165826865,1.3227094955408907,-0.27633616197881533,0.8077811217710296,0.5665037966163229,0.36750709362346806,-0.8358121696210532,0.6130981892401755
[156],[155],[156],[156]
0.8045399662992414,1.3259817942665326,-0.27838886239182736,0.7970639597703442,0.5369380680561945,0.39396767987962905,-0.8602211049721361,0.6457672625312297
0.7942048989438527,1.321354883696229,-0.2816319229200985,0.7864504770612634,0.5361792358759188,0.4053698518194019,-0.8523125719431376,0.6393923298067883
